user_id,user_idx
100005598,0
100136358,1
100332944,2
100531988,3
1005675566,4
1005764143,5
10070162,6
101156604,7
1012329853,8
1012376300,9
1012605522,10
1014025146,11
101532348,12
1015788055,13
1016153754,14
1016588101,15
101672591,16
101729324,17
101747128,18
101766616,19
101846740,20
101960646,21
10196452,22
1020184764,23
1020320952,24
1021025779,25
1021576988,26
10221,27
102268811,28
102269857,29
1023305808,30
1023649345,31
10236782,32
1024166370,33
102518622,34
10252962,35
1029764929,36
1031086644,37
103245828,38
103309339,39
1033925551,40
103608282,41
103750551,42
1038132061,43
1038235795,44
10386152,45
104010758,46
1040964223,47
104297073,48
104316710,49
1046074586,50
104626843,51
1047778988,52
104850722,53
1049560369,54
1049681827,55
1050329569,56
1050681528,57
1054108099,58
105503711,59
1055770154,60
105604742,61
1056388153,62
105683318,63
1057356487,64
1058005610,65
105845627,66
105857751,67
1058900713,68
105955076,69
10608212,70
106159083,71
1062510240,72
1063076700,73
1064203465,74
1064980178,75
106588190,76
1067684294,77
106788885,78
106819122,79
1068809875,80
107090979,81
1071376531,82
1071448806,83
1072323325,84
1073929814,85
1074204212,86
1075460258,87
107562348,88
1076570982,89
107663008,90
1076857674,91
1077226994,92
1077784694,93
1077970982,94
1078663723,95
1081471754,96
1084112678,97
1084217197,98
108447887,99
1084804352,100
1085475476,101
108556027,102
108593067,103
108688342,104
1087371266,105
108912964,106
1090771080,107
1091104740,108
1091626734,109
1092054368,110
1092947383,111
109553437,112
109658145,113
109854452,114
1098650130,115
1098697202,116
1099124418,117
110011661,118
110288569,119
110326401,120
1104106477,121
110581612,122
110611375,123
110724952,124
1108625665,125
110970267,126
111197718,127
111247911,128
1112486646,129
1113983916,130
1114340606,131
1115237750,132
1116228306,133
1117192483,134
1117910923,135
1119374809,136
1125389677,137
112641606,138
112651076,139
1129661486,140
1129681555,141
1130244464,142
113128420,143
11314672,144
11332012,145
113410319,146
113423378,147
113490594,148
1135218048,149
113539486,150
113647797,151
1136522773,152
113779850,153
1138178221,154
1138603242,155
1142077052,156
1144593456,157
1144637358,158
1145614250,159
114572222,160
1145739655,161
11462742,162
1146470090,163
1147100083,164
1148372244,165
1149353412,166
1152395600,167
1152564037,168
115275988,169
1152938874,170
115663436,171
115694587,172
115744814,173
1157743440,174
116032433,175
1162112953,176
116296866,177
116504222,178
11650472,179
116642061,180
116871871,181
116928591,182
1169382680,183
117194548,184
117234075,185
1173647377,186
1173824917,187
117661169,188
1176628759,189
1176640496,190
1177632823,191
117966729,192
117983479,193
1180025371,194
1182947209,195
11830,196
118403531,197
1184544560,198
118491454,199
118619214,200
1186457310,201
118680476,202
118794845,203
1191350952,204
119436853,205
119534385,206
1196838541,207
119696912,208
1198252074,209
1199547158,210
119972954,211
120025039,212
12004852,213
1201301876,214
120170244,215
120375508,216
1206091106,217
1206885618,218
120818659,219
120862070,220
1208683914,221
120959129,222
120996085,223
121158213,224
1212020275,225
1212210354,226
1213237104,227
1213293126,228
121575701,229
121639325,230
1216672014,231
1216957579,232
1217144322,233
121812371,234
121892909,235
1219359792,236
121969438,237
1219715503,238
12203692,239
1220386050,240
122061226,241
1222028304,242
122250254,243
1223608789,244
122389904,245
122397629,246
122454578,247
1225729946,248
1225907048,249
1226140092,250
1226512668,251
1227265260,252
122733486,253
122819549,254
1228576046,255
123004883,256
1231055906,257
123497720,258
1235373914,259
123628682,260
1236903174,261
123939287,262
1242171468,263
1246900826,264
1248097969,265
124896632,266
124898913,267
1250419446,268
125218969,269
1252997479,270
125299923,271
1253212004,272
125632328,273
125771211,274
1258161890,275
1258704642,276
1259393028,277
1259906438,278
1260870338,279
1264291556,280
1266323203,281
126652237,282
126665405,283
1268356501,284
1268570407,285
127222249,286
127289951,287
127493575,288
1275280032,289
1276331834,290
127643327,291
127668868,292
127678075,293
127693283,294
1279485974,295
1281691740,296
1287526376,297
128917051,298
1289848416,299
12912542,300
1291651352,301
1291770157,302
129235890,303
1293538381,304
1293972997,305
1294711250,306
129807541,307
129949447,308
130047120,309
1300669550,310
1301244769,311
1301340014,312
1301362039,313
1301899668,314
13023332,315
130408712,316
13049362,317
1305192181,318
130568334,319
1308675822,320
130977700,321
131031511,322
131042554,323
131091394,324
131186377,325
131257940,326
131582797,327
1317427970,328
131745962,329
131752497,330
1317689665,331
132011800,332
1320230766,333
132027703,334
132038306,335
132243158,336
1323616627,337
1325000900,338
132638543,339
1327639712,340
1330404805,341
1332367184,342
133243776,343
1338047336,344
133929829,345
133965772,346
134001696,347
134004640,348
1340184288,349
134268800,350
1343695878,351
1345401492,352
134628319,353
13478282,354
134868249,355
134971995,356
134978155,357
134978456,358
1349916794,359
135008854,360
1350989725,361
1353273036,362
135500753,363
1355247529,364
135565930,365
1355929668,366
1357779576,367
1358290958,368
135864208,369
1360607562,370
136151527,371
136655165,372
1367048642,373
1367203292,374
1367531,375
1367593394,376
1368782430,377
136881432,378
1369986619,379
1370913193,380
1370971824,381
1372786812,382
1373505554,383
137447314,384
137480382,385
1375526088,386
1376000150,387
1376034973,388
1377185004,389
137718722,390
137832626,391
1378409329,392
1379288282,393
1380483060,394
1381166982,395
138214798,396
1382696899,397
1382851724,398
138388479,399
1388257892,400
138859351,401
138901623,402
138912619,403
1389400022,404
139156833,405
139252369,406
1395202716,407
1399512157,408
14027452,409
1404014400,410
14058842,411
1406934018,412
1407140216,413
1407559375,414
14075928,415
1409453064,416
1409552341,417
1410243716,418
1411284846,419
14116906,420
1415149603,421
141600987,422
141605349,423
141682204,424
14173315,425
14175873,426
1417921,427
14186393,428
1418775942,429
1418920993,430
14221035,431
1422241538,432
14241527,433
14243746,434
1424470393,435
14249498,436
1426710036,437
1428794820,438
142883006,439
14293310,440
14294848,441
143115107,442
143288338,443
143438881,444
14346779,445
14359655,446
14366045,447
1436692442,448
144110656,449
1442498828,450
1442748810,451
144284113,452
144402222,453
1444148898,454
1445459683,455
144570961,456
1447399273,457
1447529352,458
14485322,459
1449488359,460
1450257787,461
1450591184,462
14511951,463
1451597376,464
1453112000,465
145518909,466
145703465,467
14577821,468
1458830137,469
1460737242,470
14609435,471
14612713,472
1462419804,473
1462694292,474
1463111,475
1463173946,476
146408874,477
1466329350,478
14669951,479
146712559,480
1467578970,481
14690573,482
1473062702,483
1473396901,484
147355294,485
1475168784,486
14752477,487
1476028855,488
14762779,489
14764623,490
14766953,491
147755710,492
1477636376,493
14780915,494
14791358,495
148007869,496
14804672,497
14811111,498
148206053,499
148234981,500
1482728275,501
1483393519,502
1486042717,503
148611577,504
1486117886,505
148699859,506
1487918514,507
1488495162,508
1488517507,509
148886933,510
1488977785,511
148908056,512
148908323,513
14893169,514
14895637,515
1491535328,516
149283816,517
14934818,518
1494027864,519
1494224671,520
14945005,521
1495747434,522
149598096,523
149621722,524
1496359592,525
1496530303,526
149656428,527
1496659987,528
149751818,529
1499838020,530
15012486,531
15027151,532
150422835,533
150653567,534
1509443935,535
1510787130,536
151185187,537
15120279,538
1512120685,539
1512247022,540
151622477,541
15164565,542
15174190,543
1518010224,544
15182798,545
1519537248,546
1520617003,547
15206951,548
15220853,549
1524857611,550
15249113,551
1525177418,552
15256095,553
15276984,554
152780763,555
15293712,556
15294551,557
1530805111,558
153132339,559
153157797,560
153218852,561
15326206,562
15328895,563
15333188,564
153405466,565
1534388407,566
1534712844,567
1535596561,568
15379196,569
153876973,570
1539063318,571
154228382,572
1543041314,573
1543436755,574
1543511718,575
15438913,576
154498853,577
1545053600,578
15452937,579
1546365578,580
15467680,581
154760948,582
15486485,583
1548710263,584
1548714900,585
1548767714,586
1549066418,587
15491360,588
1549163946,589
154918058,590
15496973,591
1549759548,592
1549877912,593
1550044500,594
155007941,595
15501576,596
1550586602,597
1550821693,598
155098724,599
1552125739,600
15549747,601
1555236642,602
15557891,603
1556747208,604
1556853488,605
15574237,606
155760878,607
155814780,608
1558492566,609
155910768,610
15593503,611
15595780,612
155998467,613
15603299,614
156044803,615
1561539391,616
1561562432,617
156166269,618
15617333,619
15640977,620
156452797,621
1564676498,622
15649636,623
15650210,624
15652824,625
156540927,626
15663023,627
15666463,628
1566650000,629
1566816938,630
156699423,631
156702369,632
157054921,633
1571535756,634
1572753211,635
1573512366,636
15754281,637
1575545688,638
15773072,639
15773724,640
15777611,641
15781594,642
15803316,643
158064102,644
158123632,645
15819729,646
15827727,647
1583223169,648
158606514,649
1586541954,650
158722780,651
1588316185,652
158846588,653
158950134,654
15896497,655
1592055570,656
15921296,657
15924321,658
1593224094,659
159447476,660
15949854,661
15951166,662
1595645839,663
1595803782,664
1596234775,665
159637267,666
15964210,667
1596488822,668
159683729,669
15968617,670
1597047817,671
15972765,672
15978380,673
15982094,674
15983306,675
15985291,676
1598812760,677
1599352140,678
15998041,679
1599946382,680
16000199,681
1602173694,682
1604791003,683
16051263,684
160589488,685
16079937,686
1608110616,687
1608494760,688
1608554078,689
16087780,690
16090774,691
1609392385,692
160975748,693
161053860,694
1610770580,695
16131748,696
1613521332,697
16142179,698
16146535,699
1615125373,700
1615256118,701
1616425044,702
16179517,703
1618641848,704
16190478,705
16207644,706
16207883,707
16229233,708
1623165288,709
162379135,710
162491255,711
162517788,712
16252960,713
1625608422,714
16256826,715
162575344,716
1626325842,717
1626605256,718
162680202,719
16272615,720
16272844,721
16279880,722
16280644,723
16285681,724
16314465,725
1631841212,726
16322041,727
16331010,728
16335102,729
16343974,730
163505280,731
16358213,732
163644726,733
16364699,734
163669203,735
163749775,736
16377693,737
1638677252,738
163892413,739
1638927296,740
163903108,741
163916109,742
163992822,743
16404646,744
16408207,745
16411611,746
1641275774,747
1642135962,748
164308569,749
1643167080,750
1643704652,751
164387354,752
1644272036,753
1646044446,754
1646145848,755
16469505,756
16474992,757
16476132,758
16478456,759
16490787,760
16495147,761
1649576676,762
16499261,763
1650694657,764
165073959,765
1650858084,766
1652541,767
1653887586,768
1654442893,769
165452390,770
165477824,771
165487635,772
16552921,773
1655392543,774
16554252,775
16569663,776
16582131,777
16585101,778
165938084,779
166001916,780
16611239,781
166329578,782
16634289,783
16634486,784
1663509385,785
166362103,786
1664059166,787
166427497,788
16645396,789
16661776,790
1666194115,791
16672155,792
16672561,793
1668666601,794
16687237,795
1668770089,796
1669120400,797
1669156675,798
1669850778,799
1669934971,800
167107711,801
16713534,802
16722647,803
167270623,804
1672962440,805
1673485380,806
16743453,807
16752148,808
1679865180,809
1679970553,810
16802422,811
168032781,812
1681390633,813
1681564178,814
1682190110,815
16843404,816
168531961,817
16857062,818
1685967536,819
1686109400,820
16868321,821
168700914,822
1688238750,823
1688811836,824
168908163,825
1691478300,826
1691497362,827
1692174140,828
169245808,829
1693894483,830
1694891797,831
169525667,832
169626752,833
169670184,834
1696937120,835
16973333,836
16974310,837
1697561382,838
1699487874,839
169980652,840
170196419,841
1702865540,842
17030149,843
1703205367,844
170359315,845
1704003433,846
170566356,847
1706150798,848
170747866,849
17082120,850
17096754,851
17099193,852
17101183,853
1710120552,854
17104559,855
1710652508,856
17109615,857
1711289454,858
1711473260,859
1712662747,860
17129511,861
1713653154,862
17138582,863
1713914143,864
1714340070,865
171656520,866
17187236,867
171908920,868
1720137344,869
17205449,870
1722907592,871
1722978956,872
17233536,873
17235735,874
1723938434,875
1724101884,876
172435270,877
17247981,878
17264634,879
17268481,880
1728932216,881
1729092451,882
17300204,883
173119648,884
1733102622,885
173591614,886
173672816,887
17372783,888
1738644181,889
17387823,890
174025101,891
174137795,892
17418411,893
17426310,894
17436585,895
17459025,896
17469289,897
174850527,898
17494767,899
17495913,900
175243720,901
175438396,902
17561562,903
175696185,904
175827858,905
175902324,906
17600254,907
176338867,908
176593152,909
176657599,910
17679507,911
176852351,912
17686959,913
17693831,914
17694306,915
17697238,916
177070701,917
177182882,918
17719592,919
17719679,920
177584156,921
17770816,922
17794589,923
17797401,924
17801749,925
17825554,926
17830132,927
178308411,928
17836555,929
178595022,930
1786566690,931
17872080,932
17885604,933
17896573,934
17903867,935
17904317,936
17907878,937
179099202,938
17915515,939
179250417,940
17931424,941
179385678,942
17970907,943
17983733,944
17985565,945
18006752,946
18008403,947
180111748,948
18011418,949
18018468,950
18025295,951
18026638,952
180317088,953
18038429,954
180876478,955
180947055,956
18098616,957
181004000,958
18122583,959
181450119,960
1819261,961
182037443,962
18205761,963
18220818,964
182265955,965
182347444,966
18244206,967
18248919,968
182506310,969
18284893,970
18294521,971
1830067706,972
18301810,973
18302658,974
18302938,975
1830885236,976
183166373,977
183283202,978
18357123,979
18367081,980
183753455,981
18378801,982
183901925,983
18393418,984
18424276,985
184321146,986
184460759,987
18459813,988
18473742,989
1848051704,990
18496526,991
1849848000,992
18500747,993
1851815635,994
185203900,995
185300816,996
185368416,997
185579226,998
185747014,999
18575039,1000
18585712,1001
1859323250,1002
1862771521,1003
186282830,1004
186287415,1005
18638542,1006
1864161151,1007
18644313,1008
18647698,1009
18649788,1010
186506052,1011
1865674987,1012
18662449,1013
186681894,1014
186700511,1015
18673125,1016
186749134,1017
18680121,1018
186818931,1019
186867756,1020
1869575251,1021
187059363,1022
187122482,1023
18714842,1024
187214222,1025
18739458,1026
187396018,1027
1874836183,1028
187657428,1029
18772094,1030
18774342,1031
18791012,1032
187964046,1033
188055481,1034
1880563724,1035
18810328,1036
18813073,1037
1881970458,1038
188457007,1039
1884645062,1040
188522784,1041
1886667756,1042
1887662756,1043
1887698779,1044
188903918,1045
1889049655,1046
18892635,1047
18910693,1048
18932416,1049
189333010,1050
1897869398,1051
189806241,1052
189911081,1053
18999907,1054
1900263774,1055
19003664,1056
19005301,1057
190072156,1058
1901735065,1059
19038934,1060
1904454054,1061
19048952,1062
190513568,1063
19062153,1064
1908512005,1065
19085578,1066
19088288,1067
1909314529,1068
190935308,1069
1909451209,1070
1909809091,1071
19114497,1072
1912185276,1073
19134557,1074
191463695,1075
191525714,1076
1917731,1077
1918027333,1078
1920598429,1079
1921211689,1080
1921217798,1081
1921514064,1082
19222048,1083
192450756,1084
1924704842,1085
19250737,1086
19258189,1087
1926562094,1088
1926571112,1089
192691907,1090
1927206391,1091
192722154,1092
1928003306,1093
1928290020,1094
192959969,1095
19296440,1096
19311027,1097
1932816230,1098
1933990206,1099
1934235469,1100
1934770050,1101
19354935,1102
19355955,1103
1938077630,1104
19395472,1105
19416225,1106
194168904,1107
19418408,1108
194347951,1109
1944685220,1110
1944832135,1111
19461153,1112
194615561,1113
1947303967,1114
1947900744,1115
1948111285,1116
194861298,1117
194870705,1118
1950355033,1119
195154644,1120
19523962,1121
1952636125,1122
1955109913,1123
19556943,1124
1957948550,1125
1958816220,1126
1960909944,1127
196220287,1128
19637012,1129
19642191,1130
196558787,1131
196711520,1132
196802928,1133
1970429648,1134
197250976,1135
197404857,1136
197447489,1137
19744868,1138
1977365496,1139
197823320,1140
197838315,1141
1979568403,1142
197987846,1143
19808025,1144
19830342,1145
198393228,1146
198553539,1147
198574639,1148
19864150,1149
198776337,1150
19888921,1151
199056422,1152
19921268,1153
19923215,1154
199426090,1155
199768203,1156
199875709,1157
199924232,1158
20012204,1159
200157835,1160
20021712,1161
20055358,1162
200641413,1163
20110434,1164
201129833,1165
201817947,1166
20194311,1167
20197770,1168
20198802,1169
20200651,1170
202032733,1171
20218885,1172
202367059,1173
202450737,1174
202665828,1175
202750031,1176
20275809,1177
20282201,1178
202991265,1179
203209540,1180
203325246,1181
20357922,1182
20362961,1183
203764459,1184
203765012,1185
204195016,1186
204336252,1187
204339253,1188
20435808,1189
20441173,1190
20447568,1191
204584481,1192
20468102,1193
20478618,1194
204809629,1195
204876816,1196
20517889,1197
205472863,1198
20566511,1199
20609391,1200
20618180,1201
206264653,1202
2063181,1203
20634939,1204
206363288,1205
20691578,1206
20702013,1207
20715638,1208
20719498,1209
207249457,1210
20726495,1211
20737589,1212
207420832,1213
207779841,1214
20778273,1215
208083510,1216
208106589,1217
20810817,1218
20826640,1219
20830711,1220
20842368,1221
20867110,1222
20873858,1223
20886559,1224
20916358,1225
2092801,1226
20958510,1227
20964739,1228
209681820,1229
2097571,1230
20978217,1231
21060643,1232
210714216,1233
210766152,1234
21084137,1235
21091983,1236
210954755,1237
211068552,1238
21117305,1239
211337962,1240
211345057,1241
211536372,1242
21155483,1243
211565054,1244
21156753,1245
21159536,1246
21196759,1247
212023751,1248
212101327,1249
21216192,1250
212226464,1251
21238575,1252
212573765,1253
21274637,1254
212769991,1255
21281289,1256
213025328,1257
213118052,1258
213164880,1259
213451424,1260
21345227,1261
21351342,1262
213518581,1263
21360968,1264
21368516,1265
213738479,1266
214075458,1267
21423579,1268
21424216,1269
21426342,1270
21433615,1271
214485434,1272
21457771,1273
2148257646,1274
215026562,1275
215106897,1276
215112498,1277
2151335464,1278
215154964,1279
2151671287,1280
21519788,1281
2152460449,1282
2152799365,1283
2153404664,1284
21543751,1285
215446790,1286
21545542,1287
215497295,1288
2155220057,1289
2155815666,1290
2156561740,1291
21567649,1292
2157919340,1293
2158723631,1294
216123608,1295
216172986,1296
2161787000,1297
216194646,1298
216195586,1299
21622781,1300
2162983369,1301
2163248447,1302
2163340802,1303
2163997206,1304
216498790,1305
2165642942,1306
2165707725,1307
21660781,1308
2166568844,1309
2167212409,1310
2167674121,1311
216786228,1312
21686067,1313
216871283,1314
2168811944,1315
21707139,1316
217137252,1317
2172753872,1318
2172872273,1319
2173309865,1320
217392151,1321
2173981217,1322
217415964,1323
2174799008,1324
2175037004,1325
2175055010,1326
2175192882,1327
217575068,1328
2177428656,1329
217844974,1330
2178611209,1331
2179038453,1332
2179089168,1333
21794771,1334
2179655522,1335
2179916998,1336
2180959435,1337
218113799,1338
2181188602,1339
2182349123,1340
21831006,1341
2183520866,1342
2183541680,1343
2184871242,1344
218578483,1345
21876643,1346
2189444204,1347
2190472021,1348
2190541011,1349
2190950965,1350
2191156458,1351
2191568058,1352
2191984092,1353
2194470846,1354
21953248,1355
2196058678,1356
21965432,1357
2196948126,1358
2197106143,1359
21973050,1360
219815857,1361
220038215,1362
22005584,1363
22009023,1364
2201684511,1365
2202221544,1366
2202375985,1367
220251523,1368
220347418,1369
2203975074,1370
220421513,1371
22046875,1372
2204798617,1373
2205718172,1374
22064251,1375
220728454,1376
2207451133,1377
2208027685,1378
22089318,1379
2209081703,1380
220914418,1381
2209717562,1382
22101371,1383
2211027127,1384
221223029,1385
2212563086,1386
2212891281,1387
2212935966,1388
2213157290,1389
221355278,1390
2215255840,1391
22158282,1392
2216636346,1393
221707278,1394
2218595229,1395
2218836026,1396
22198749,1397
22209659,1398
22215940,1399
2221975782,1400
22232322,1401
2223706189,1402
22250215,1403
222532228,1404
2226235435,1405
222648594,1406
22270993,1407
22279004,1408
2228123932,1409
2228171385,1410
222857041,1411
2230176678,1412
2233488978,1413
223382695,1414
2237167544,1415
223719518,1416
2237327754,1417
2238773896,1418
223896073,1419
22392036,1420
2239548626,1421
2239864518,1422
2240033851,1423
224070286,1424
2241205392,1425
2242276596,1426
22435220,1427
2246767854,1428
2247799814,1429
2248225974,1430
22491678,1431
2249714648,1432
2249732667,1433
2250377624,1434
22504375,1435
2253634964,1436
225423130,1437
2255446829,1438
2255609844,1439
22560682,1440
2257332193,1441
2257782784,1442
2258357868,1443
22583725,1444
2259507037,1445
225981680,1446
2261405917,1447
22616123,1448
2262055104,1449
2262069308,1450
226249905,1451
226325216,1452
22644848,1453
2264560325,1454
2264638368,1455
2265227667,1456
22656089,1457
226595490,1458
2266295418,1459
2266556515,1460
2268321580,1461
2268344145,1462
2269391174,1463
2269464349,1464
226997507,1465
22700291,1466
22707692,1467
227130823,1468
2273216286,1469
2273636460,1470
2274078254,1471
227469180,1472
2278197342,1473
227827584,1474
22790842,1475
227923652,1476
2279480828,1477
2279529542,1478
2279689231,1479
2280638962,1480
228070052,1481
2281017456,1482
2281324279,1483
228134082,1484
2281349545,1485
22822556,1486
228263334,1487
2282911196,1488
2284514707,1489
22846618,1490
2284695849,1491
2285774892,1492
2287030892,1493
22873947,1494
2288643823,1495
229010922,1496
2290352837,1497
2290780148,1498
2291033166,1499
22926853,1500
229278838,1501
2293810932,1502
2293895684,1503
229413105,1504
2295168505,1505
2295343929,1506
229575933,1507
2296750843,1508
229700807,1509
2297125818,1510
2298463846,1511
22984882,1512
2300551194,1513
2301712239,1514
2302259172,1515
2302327181,1516
23026561,1517
2303522197,1518
2303716045,1519
23037924,1520
2303809581,1521
2303913996,1522
230523037,1523
2305879171,1524
2306158353,1525
2306423349,1526
2307253314,1527
23074025,1528
230859523,1529
2308669258,1530
23113181,1531
23114490,1532
231156134,1533
2312832092,1534
23140272,1535
23147124,1536
23153001,1537
2315874241,1538
2316129812,1539
2316133112,1540
2316348795,1541
2317490496,1542
2317821817,1543
2317925257,1544
23180169,1545
231843348,1546
2318991212,1547
23196051,1548
2320216189,1549
232023677,1550
232023805,1551
232032971,1552
2320332240,1553
2320359029,1554
2320647202,1555
232065638,1556
2321272902,1557
23217897,1558
23219627,1559
23222646,1560
2322901370,1561
232314623,1562
2323191524,1563
2323330322,1564
23237954,1565
232579939,1566
2326254552,1567
232671785,1568
23272075,1569
232797727,1570
23280370,1571
2328148980,1572
232851192,1573
232906886,1574
2329260715,1575
2329373178,1576
233033031,1577
2330881664,1578
2330997878,1579
2331209359,1580
2331432673,1581
2332549417,1582
2332638064,1583
2332665760,1584
233291124,1585
2332956539,1586
2334312147,1587
233433187,1588
23346365,1589
233577630,1590
2335816280,1591
233589731,1592
2336221165,1593
2337144410,1594
233853114,1595
2340698592,1596
2341257349,1597
2341977604,1598
23434516,1599
234466998,1600
2344926979,1601
234593276,1602
2346189283,1603
23470695,1604
2348641957,1605
2349040381,1606
2349823937,1607
235073391,1608
2352014832,1609
235338203,1610
2353974979,1611
2355250290,1612
23561165,1613
2356127598,1614
235708122,1615
2359028480,1616
23592389,1617
2361623269,1618
236182540,1619
23620605,1620
2362486854,1621
2362856150,1622
2363248370,1623
236466533,1624
236487888,1625
2365237161,1626
2365305244,1627
2365728494,1628
2366303900,1629
236644373,1630
236657933,1631
2367355298,1632
2367911,1633
2367971444,1634
2369193094,1635
2369233345,1636
236924921,1637
2369688244,1638
23706022,1639
2370768564,1640
2370908751,1641
237095026,1642
2370959600,1643
237103462,1644
2371631,1645
23732681,1646
2373857028,1647
2374048657,1648
237459440,1649
2375641625,1650
237572596,1651
237606548,1652
2376137988,1653
237619353,1654
2376768615,1655
23804138,1656
23804708,1657
2380611915,1658
238085188,1659
2381114150,1660
2381241810,1661
23830016,1662
2383120732,1663
2383954135,1664
23841163,1665
2385061622,1666
2385606890,1667
2385964938,1668
